id,category,link_id,name,value,value_num,creator_id,datetime,deleted
1,plugin,1,users_allowed_read_group,everybody,1,1,2023-12-03 18:21:51,0
2,plugin,1,version,0.0.1.9026,NA,1,2023-12-03 18:21:51,0
3,plugin,1,unique_id,dbddcb34874bd3e8cfcc287f4dc73f422007d928e591add209329f03c99efa21,NA,1,2023-12-03 18:21:51,0
4,plugin,1,author,Boris Delange,NA,1,2023-12-03 18:21:51,0
5,plugin,1,image,ggplot2.png,NA,1,2023-12-03 18:21:51,0
6,plugin,1,downloaded_from,InterHop,NA,1,2023-12-03 18:21:51,0
7,plugin,1,downloaded_from_url,https://framagit.org/interhop/linkr/LinkR-content,NA,1,2023-12-03 18:21:51,0
8,plugin,1,category_en,,NA,1,2023-12-03 18:21:51,0
9,plugin,1,description_en,"### <i class=""fa fa-info-circle"" style=""color: steelblue;""></i> 1) Description

This plugin uses the R library <a href=""https://ggplot2.tidyverse.org/"" target=""_blank"">`ggplot2`</a>, allowing the creation of plots from data.

### <i class=""fa fa-cogs"" style=""color: steelblue;""></i> 2) Usage

<details>
<summary><span style=""--hover-color:#129AFD;cursor:pointer;text-decoration-line:underline;"" onmouseover=""this.style.color=this.style.getPropertyValue(''--hover-color'')"" onmouseout=""this.style.color=''''"">
Click here to show / hide content</span></summary>

### <span style = ""margin-left:20px;""> a) Manage scripts</span>

In order to **save multiple plots** to a single widget, you can **create scripts** from the ""Scripts management"" tab.

You can also **rename** and **delete** scripts from this tab.

A script includes:

- The **parameters** saved on a plot, from the ""Plot"" tab.
- The **code** corresponding to that plot, from the ""Code"" tab.

Once a **script is created**, **select it** from the ""Plot"" or ""Code"" tab.

**Save** this script after making changes.

<br /><img src=""%plugin_folder%/scripts_management.png"" width=""850"" style=""border:dashed 1px; padding:10px;"" /><br /><br />

### <span style = ""margin-left:20px;""> b) Configure a plot</span>

Go to the ""Plot"" tab.

**Choose the variable** to display on each axis in the ""Variables"" tab.

Some plots will have a **variable on only one axis** (geom_histogram), while others will only display **if variables are specified on both axes** (geom_point).

For each plot, choose:

- The **theme** of the plot.
- The **text** for the **x** axis.
- The **text** for the **y** axis (whether a variable is assigned to it or not).

In the ""Variables"" tab, it''s possible to **group data**, by patient or by time. Then choose the **function** to apply to group the data.

For example:

- Group data by **patient** by selecting the **""maximum""** function: the maximum value of the parameter, across all stays, will be chosen for each patient.
- Group data every **4 hours** by selecting the **""average""** function: the maximum value will be chosen for each 4-hour interval, for each patient (thus, multiple data points per patient).

By checking ""Show plot at script launch"", the **plot** will be **displayed upon the script''s loading**.

<br /><img src=""%plugin_folder%/plot_settings.png"" width=""950"" style=""border:dashed 1px; padding:10px;"" /><br /><br />

### <span style = ""margin-left:20px;""> c) Display the code</span>

By clicking on ""**Generate Code**"" from the ""Plot"" tab, the **code corresponding to the plot** will be **generated** in the text editor, in the ""Code"" tab.

You can **edit this code** and **save** your changes.

If you click on **Generate Code** again, your code will be deleted and replaced by the default code corresponding to the plot configured in the ""Plot"" tab.

Click on ""**Run code**"" to display the plot corresponding to the code.

By checking ""Run code at script launch"", the **code** will be **executed upon the script''s loading**.

<br /><img src=""%plugin_folder%/plot_code.png"" width=""750"" style=""border:dashed 1px; padding:10px;"" />

</details>

### <i class=""fa fa-bar-chart"" style=""color: steelblue;""></i> 3) Available plots

<details>
<summary><span style=""--hover-color:#129AFD;cursor:pointer;text-decoration-line:underline;"" onmouseover=""this.style.color=this.style.getPropertyValue(''--hover-color'')"" onmouseout=""this.style.color=''''"">
Click here to show / hide content</span></summary>

### <span style = ""margin-left:20px;""> a) Histogram (geom_histogram)</span>

Allows visualization of the distribution of a single continuous variable by dividing the x-axis into intervals and counting the number of observations in each interval.

<img src=""%plugin_folder%/geom_histogram.png"" width=""700"" />

You can choose the **size of the bars** in two ways:

- Either by the **size** of the bars, depending on the x-axis (a size of 50 means a bar will take up 50 of the unit specified on the x-axis).
- Or by the **number** of total bars displayed.

<br /><br />

### <span style = ""margin-left:20px;""> b) Scatter plot (geom_point)</span>

Allows visualization of the distribution of two continuous variables, one on the x-axis and the other on the y-axis.

<img src=""%plugin_folder%/geom_point.png"" width=""700"" />

By default, only points having a **value at a given moment** both for the **x variable** and for the **y variable** will be displayed.

For instance, if I choose systolic blood pressure for x and mean arterial pressure for y (as in the example), and I have an x value on a certain day at 18:37:10 and a y value on the same day at 18:37:11, since the moments aren''t exactly the same, there won''t be a corresponding point on the graph.

To counter this, it is possible to **group data**, by patient or by time (see Usage section).

</details>",NA,1,2023-12-03 18:21:51,0
10,plugin,1,name_en,Plot (ggplot2),NA,1,2023-12-03 18:21:51,0
